ID,Type,Status,URL,Notes
17206,Project,In URL file but missing from API,https://mininghub.com/project/gibraltar/17206,URL exists but project not found in API response
7423,Project,In URL file but missing from API,https://mininghub.com/project/linda/7423,URL exists but project not found in API response
7044,Project,In URL file but missing from API,https://mininghub.com/project/gundagai/7044,URL exists but project not found in API response
16914,Project,In URL file but missing from API,https://mininghub.com/project/apu/16914,URL exists but project not found in API response
17324,Project,In URL file but missing from API,https://mininghub.com/project/typhoon/17324,URL exists but project not found in API response
2683,Project,In URL file but missing from API,https://mininghub.com/project/hermitage/2683,URL exists but project not found in API response
16046,Project,In URL file but missing from API,https://mininghub.com/project/whim-creek/16046,URL exists but project not found in API response
17251,Project,In URL file but missing from API,https://mininghub.com/project/split-lake/17251,URL exists but project not found in API response
2445,Project,In URL file but missing from API,https://mininghub.com/project/hackett-river/2445,URL exists but project not found in API response
13064,Project,In URL file but missing from API,https://mininghub.com/project/gbugbu/13064,URL exists but project not found in API response
17834,Project,In URL file but missing from API,https://mininghub.com/project/mole-river/17834,URL exists but project not found in API response
7884,Project,In URL file but missing from API,https://mininghub.com/project/manna/7884,URL exists but project not found in API response
16275,Project,In URL file but missing from API,https://mininghub.com/project/babicho/16275,URL exists but project not found in API response
8195,Project,In URL file but missing from API,https://mininghub.com/project/mundowdna-south-east/8195,URL exists but project not found in API response
7157,Project,In URL file but missing from API,https://mininghub.com/project/duketon/7157,URL exists but project not found in API response
13097,Project,In URL file but missing from API,https://mininghub.com/project/las-petacas/13097,URL exists but project not found in API response
8325,Project,In URL file but missing from API,https://mininghub.com/project/oval-yambat/8325,URL exists but project not found in API response
564,Project,In URL file but missing from API,https://mininghub.com/project/spences-bridge/564,URL exists but project not found in API response
8771,Project,In URL file but missing from API,https://mininghub.com/project/andover-west/8771,URL exists but project not found in API response
16190,Project,In URL file but missing from API,https://mininghub.com/project/gabyon/16190,URL exists but project not found in API response
4975,Project,In URL file but missing from API,https://mininghub.com/project/chloride/4975,URL exists but project not found in API response
8605,Project,In URL file but missing from API,https://mininghub.com/project/snowstorm/8605,URL exists but project not found in API response
15580,Project,In URL file but missing from API,https://mininghub.com/project/trs-estradas/15580,URL exists but project not found in API response
8435,Project,In URL file but missing from API,https://mininghub.com/project/theseus/8435,URL exists but project not found in API response
15676,Project,In URL file but missing from API,https://mininghub.com/project/paterson/15676,URL exists but project not found in API response
67,Project,In URL file but missing from API,https://mininghub.com/project/thorn/67,URL exists but project not found in API response
